source_name,source_id,target_name,target_id,synaptic_probabilties_mean,synaptic_probabilties_stdev
"CA3 O-LM (i)11003",2009,"CA3 Granule (e)22100",2001,0.01343760537834171,0.006827684145808487
"CA3 O-LM (i)11003",2009,"CA3 Axo-Axonic (i)22232",2028,0.017935218028852784,N/A
"CA3 O-LM (i)11003",2009,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.0024095661038241456,0.004212484778315265
"CA3 O-LM (i)11003",2009,"CA3 Basket (i)22232",2043,0.019267478353358514,N/A
"CA3 O-LM (i)11003",2009,"CA3 Basket CCK+ (i)22232",2044,0.014856648455661703,N/A
"CA3 O-LM (i)11003",2009,"CA3 Bistratified (i)03333",2045,0.0032731368176157627,N/A
"CA3 O-LM (i)11003",2009,"CA3 Interneuron Specific Oriens (i)01113",2021,0.002619410114610199,0.0031364517944884526
"CA3 O-LM (i)11003",2009,"CA3 Ivy (i)03333",2046,0.002109765394627372,0.0003014515452224834
"CA3 O-LM (i)11003",2009,"CA3 LMR-Targeting (i)33200",2005,0.022406353035355875,N/A
"CA3 O-LM (i)11003",2009,"CA3 Lucidum ORAX (i)03311",2013,0.001785916822292677,0.002748754632536989
"CA3 O-LM (i)11003",2009,"CA3 Lucidum-Radiatum (i)03300",2014,0.0014869545288049846,0.0015035268900763707
"CA3 O-LM (i)11003",2009,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.0013051459421284939,0.0004154685443135917
"CA3 O-LM (i)11003",2009,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.003354391454417849,N/A
"CA3 O-LM (i)11003",2009,"CA3 O-LM (i)11003",2009,0.0036519785402800986,N/A
"CA3 O-LM (i)11003",2009,"CA3 QuadD-LM (i)12222",2049,0.003635723094915999,N/A
"CA3 O-LM (i)11003",2009,"CA3 Radiatum (i)03000",2023,0.0028742156474005354,0.0053202761254283835
"CA3 O-LM (i)11003",2009,"CA3 R-LM (i)12000",2008,0.0021361599397147213,N/A
"CA3 O-LM (i)11003",2009,"CA3 SO-SO (i)00003",2022,0.0026806897131136376,N/A
"CA3 O-LM (i)11003",2009,"CA3 Trilaminar (i)01113p",2020,0.005832142235407067,0.008568328954198958
"CA3 QuadD-LM (i)12222",2049,"CA3 Pyramidal (e)23223p",2000,0.033995537130036446,0.00953482123342208
"CA3 QuadD-LM (i)12222",2049,"CA3 Granule (e)22100",2001,0.029840954376477824,0.01417755548885643
"CA3 QuadD-LM (i)12222",2049,"CA3 Axo-Axonic (i)22232",2028,0.02784739715069673,N/A
"CA3 QuadD-LM (i)12222",2049,"CA3 Basket (i)22232",2043,0.030933101736930424,N/A
"CA3 QuadD-LM (i)12222",2049,"CA3 Basket CCK+ (i)22232",2044,0.021803308355500706,N/A
"CA3 QuadD-LM (i)12222",2049,"CA3 LMR-Targeting (i)33200",2005,0.028607244824161326,N/A
"CA3 Radiatum (i)03000",2023,"CA3 Pyramidal (e)23223p",2000,0.005801152191821535,0.009075731288858335
"CA3 Radiatum (i)03000",2023,"CA3c Pyramidal (e)03223p",2004,0.006146437179100017,0.009044554674698554
"CA3 Radiatum (i)03000",2023,"CA3 Granule (e)22100",2001,0.0026734301174811126,0.004362556891055795
"CA3 Radiatum (i)03000",2023,"CA3 Axo-Axonic (i)22232",2028,0.004787150963290632,0.007368700588403937
"CA3 Radiatum (i)03000",2023,"CA3 Basket (i)22232",2043,0.005428808354703052,0.007721920094070516
"CA3 Radiatum (i)03000",2023,"CA3 Basket CCK+ (i)22232",2044,0.005302244065339523,0.008325844160342526
"CA3 Radiatum (i)03000",2023,"CA3 Bistratified (i)03333",2045,0.00533566921334383,0.008139508811754384
"CA3 Radiatum (i)03000",2023,"CA3 Ivy (i)03333",2046,0.0043358644059604545,0.00696707387820756
"CA3 Radiatum (i)03000",2023,"CA3 LMR-Targeting (i)33200",2005,0.002592459753364751,0.004072511423378533
"CA3 Radiatum (i)03000",2023,"CA3 Lucidum ORAX (i)03311",2013,0.005989755329819935,0.00901709902317977
"CA3 Radiatum (i)03000",2023,"CA3 Lucidum-Radiatum (i)03300",2014,0.005408828762462514,0.008193553548724008
"CA3 Radiatum (i)03000",2023,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.005481726185731728,0.008374712300373148
"CA3 Radiatum (i)03000",2023,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.005598251073587468,0.00834116211820845
"CA3 Radiatum (i)03000",2023,"CA3 QuadD-LM (i)12222",2049,0.0035221386920472053,0.005318833501643235
"CA3 Radiatum (i)03000",2023,"CA3 Radiatum (i)03000",2023,0.007776379656245225,0.01347827388855163
"CA3 Radiatum (i)03000",2023,"CA3 R-LM (i)12000",2008,0.006719975048189775,0.008970991434069483
"CA3 R-LM (i)12000",2008,"CA3 Pyramidal (e)23223p",2000,0.01726611063024186,0.009670809603241652
"CA3 R-LM (i)12000",2008,"CA3 Granule (e)22100",2001,0.014384788589912434,0.0071417192442504935
"CA3 R-LM (i)12000",2008,"CA3 Axo-Axonic (i)22232",2028,0.014942497952302403,N/A
"CA3 R-LM (i)12000",2008,"CA3 Basket (i)22232",2043,0.01637378359271069,N/A
"CA3 R-LM (i)12000",2008,"CA3 Basket CCK+ (i)22232",2044,0.012882994643314438,N/A
"CA3 R-LM (i)12000",2008,"CA3 LMR-Targeting (i)33200",2005,0.02128866118271755,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Pyramidal (e)23223p",2000,0.005932501643580612,0.0035920796033842373
"CA3 SO-SO (i)00003",2022,"CA3c Pyramidal (e)03223p",2004,0.005216688233129596,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Axo-Axonic (i)22232",2028,0.005324705300069343,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.0057938048616147375,0.004647503805671121
"CA3 SO-SO (i)00003",2022,"CA3 Basket (i)22232",2043,0.004452429772320077,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Basket CCK+ (i)22232",2044,0.0012435576204141707,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Bistratified (i)03333",2045,0.004366752828241172,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Interneuron Specific Oriens (i)01113",2021,0.00641024195414841,0.00390945135913451
"CA3 SO-SO (i)00003",2022,"CA3 Ivy (i)03333",2046,0.002134787861359122,0.00028126470062563133
"CA3 SO-SO (i)00003",2022,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.0041924846259308035,N/A
"CA3 SO-SO (i)00003",2022,"CA3 O-LM (i)11003",2009,0.007521181136753485,N/A
"CA3 SO-SO (i)00003",2022,"CA3 QuadD-LM (i)12222",2049,0.004100941243522893,N/A
"CA3 SO-SO (i)00003",2022,"CA3 SO-SO (i)00003",2022,0.005949959424051632,N/A
"CA3 SO-SO (i)00003",2022,"CA3 Trilaminar (i)01113p",2020,0.009997129804552363,0.009549788540993774
"CA3 Trilaminar (i)01113p",2020,"CA3 Pyramidal (e)23223p",2000,0.006597621280448385,0.025797130136533983
"CA3 Trilaminar (i)01113p",2020,"CA3c Pyramidal (e)03223p",2004,0.006874645475925978,0.023305315963974612
"CA3 Trilaminar (i)01113p",2020,"CA3 Granule (e)22100",2001,0.001103871424981806,0.003088643337941887
"CA3 Trilaminar (i)01113p",2020,"CA3 Axo-Axonic (i)22232",2028,0.007457070301301938,0.02458164669897334
"CA3 Trilaminar (i)01113p",2020,"CA3 Horizontal Axo-Axonic (i)00012",2047,0.0027583832470041703,0.005277736629762144
"CA3 Trilaminar (i)01113p",2020,"CA3 Basket (i)22232",2043,0.007492386305722354,0.022803003473311424
"CA3 Trilaminar (i)01113p",2020,"CA3 Basket CCK+ (i)22232",2044,0.0053019292713076815,0.019885403473567716
"CA3 Trilaminar (i)01113p",2020,"CA3 Bistratified (i)03333",2045,0.007248079170706023,0.023188787347798848
"CA3 Trilaminar (i)01113p",2020,"CA3 Interneuron Specific Oriens (i)01113",2021,0.0027724162855983225,0.003781903240953678
"CA3 Trilaminar (i)01113p",2020,"CA3 Ivy (i)03333",2046,0.0052137315708017384,0.0213008963903456
"CA3 Trilaminar (i)01113p",2020,"CA3 LMR-Targeting (i)33200",2005,0.002334307127494606,0.0073372653245634975
"CA3 Trilaminar (i)01113p",2020,"CA3 Lucidum ORAX (i)03311",2013,0.004641311769378875,0.012072751554436148
"CA3 Trilaminar (i)01113p",2020,"CA3 Lucidum-Radiatum (i)03300",2014,0.005222973219589755,0.018600324797929505
"CA3 Trilaminar (i)01113p",2020,"CA3 Spiny Lucidum Dentate-Projecting (i)01320p",2019,0.0016048652319083923,0.0022479504893839724
"CA3 Trilaminar (i)01113p",2020,"CA3 Mossy Fiber-Associated (i)03330p",2036,0.0043680054670850454,0.01594890906746569
"CA3 Trilaminar (i)01113p",2020,"CA3 Mossy Fiber-Associated ORDEN (i)02332p",2035,0.009516287513409272,0.027501319184071473
"CA3 Trilaminar (i)01113p",2020,"CA3 O-LM (i)11003",2009,0.0040532324274399345,0.0018564905841161117
"CA3 Trilaminar (i)01113p",2020,"CA3 QuadD-LM (i)12222",2049,0.007719445577135442,0.02871833140823418
"CA3 Trilaminar (i)01113p",2020,"CA3 Radiatum (i)03000",2023,0.003801646792836899,0.00824590606156633
"CA3 Trilaminar (i)01113p",2020,"CA3 R-LM (i)12000",2008,0.0029062339969591067,0.004170049113718748
"CA3 Trilaminar (i)01113p",2020,"CA3 SO-SO (i)00003",2022,0.0032840231972708356,0.0015782202738191962
"CA3 Trilaminar (i)01113p",2020,"CA3 Trilaminar (i)01113p",2020,0.007144078824025568,0.011113459491570242
"CA2 Pyramidal (e)2333p",3000,"CA2 Pyramidal (e)2333p",3000,0.0309083143283736,0.13067559719713065
"CA2 Pyramidal (e)2333p",3000,"CA2 Basket (i)2232",3006,0.03159392254400595,0.08439088396205484
"CA2 Pyramidal (e)2333p",3000,"CA2 Wide-Arbor Basket (i)2232p",3007,0.02873022662631275,0.08397394250238158
"CA2 Pyramidal (e)2333p",3000,"CA2 Bistratified (i)0313p",3003,0.046816822325912555,0.16769547890480563
"CA2 Pyramidal (e)2333p",3000,"CA2 SP-SR (i)0322",3008,0.034122283582824764,0.16860646094460002
"CA2 Bistratified (i)0313p",3003,"CA2 Pyramidal (e)2333p",3000,0.08167983777124999,0.15920051649072567
"CA2 Bistratified (i)0313p",3003,"CA2 Basket (i)2232",3006,0.08287458538123404,0.14486911846776956
"CA2 Bistratified (i)0313p",3003,"CA2 Wide-Arbor Basket (i)2232p",3007,0.08005011218931146,0.14860078777575775
"CA2 Bistratified (i)0313p",3003,"CA2 Bistratified (i)0313p",3003,0.09950658745073715,0.21285672221576962
"CA2 Bistratified (i)0313p",3003,"CA2 SP-SR (i)0322",3008,0.08407639045647974,0.11735536964110335
"CA2 SP-SR (i)0322",3008,"CA2 Pyramidal (e)2333p",3000,0.02124821533603416,0.00906699889917585
"CA2 SP-SR (i)0322",3008,"CA2 Basket (i)2232",3006,0.018541388236678946,N/A
"CA2 SP-SR (i)0322",3008,"CA2 Wide-Arbor Basket (i)2232p",3007,0.014167378308656553,N/A
"CA2 SP-SR (i)0322",3008,"CA2 Bistratified (i)0313p",3003,0.02567437521925897,0.009243786833693769
"CA2 SP-SR (i)0322",3008,"CA2 SP-SR (i)0322",3008,0.024149418762500097,N/A
"CA1 Pyramidal (e)2223p",4000,"CA1 Pyramidal (e)2223p",4000,0.001271509311378538,0.0023213182631996155
"CA1 Pyramidal (e)2223p",4000,"CA1 Axo-Axonic (i)2232",4036,0.0010859991448832762,0.0022753236010439764
"CA1 Pyramidal (e)2223p",4000,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0007567096366223325,0.0015410659744354949
"CA1 Pyramidal (e)2223p",4000,"CA1 Back-Projection (i)1133p",4023,0.00123316404727436,0.001955114680014828
"CA1 Pyramidal (e)2223p",4000,"CA1 Basket (i)2232",4078,0.001204299855383395,0.00253825284975521
"CA1 Pyramidal (e)2223p",4000,"CA1 Basket CCK+ (i)2232",4079,0.001058304528440357,0.001903353819277396
"CA1 Pyramidal (e)2223p",4000,"CA1 Horizontal Basket (i)0012",4039,0.0032915578435838144,0.011022324577674518
"CA1 Pyramidal (e)2223p",4000,"CA1 Bistratified (i)0333",4080,0.0010766949143620197,0.0022292672252719656
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0007686254922649738,0.0016796406442008407
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific O-R (i)0102",4031,0.0011114939323179085,0.0016908708287962854
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0005461426059419905,0.0011767120187308616
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0008163208362231833,0.0018753452134763014
"CA1 Pyramidal (e)2223p",4000,"CA1 Ivy (i)0333",4081,0.0009333116765727345,0.0018725206452051668
"CA1 Pyramidal (e)2223p",4000,"CA1 O-LM (i)1002",4069,0.00135044860692346,0.002551153341648304
"CA1 Pyramidal (e)2223p",4000,"CA1 Recurrent O-LM (i)1003",4089,0.003320974883975869,0.009615095497655952
"CA1 Pyramidal (e)2223p",4000,"CA1 O-LMR (i)1102",4087,0.0010815222944717817,0.002251240425079481
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens/Alveus (i)2233",4055,0.000907363613184553,0.0021039375893291976
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens-Bistratified (i)0103",4083,0.0008324388435660968,0.001557626533009554
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.001990526544735305,0.002546554116488807
"CA1 Pyramidal (e)2223p",4000,"CA1 OR-LM (i)1202",4066,0.0012442883082741663,0.0022599777027274893
"CA1 Pyramidal (e)2223p",4000,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.000876321577096939,0.001977120448237421
"CA1 Pyramidal (e)2223p",4000,"CA1 Quadrilaminar (i)3333",4003,0.0010924880682813276,0.0015401087448767851
"CA1 Pyramidal (e)2223p",4000,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.0007353550677792198,0.0015517682438366777
"CA1 Pyramidal (e)2223p",4000,"CA1 SO-SO (i)0003",4033,0.0024876138694374106,0.005182652778168875
"CA1 Pyramidal (e)2223p",4000,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.000552571160824189,0.0012131413582618811
"CA1 Pyramidal (e)2223p",4000,"CA1 Trilaminar (i)0113p",4035,0.0021774472984055215,0.002710083726253927
"CA1 Pyramidal (e)2223p",4000,"CA1 Radial Trilaminar (i)2333",4013,0.0008641021729591802,0.0013598397714796508
Cajal-Retzius,4094,"CA1 Pyramidal (e)2223p",4000,0.0005009655325388662,0.0005972164729264384
Cajal-Retzius,4094,Cajal-Retzius,4094,0.00022074356955070762,0.00036008515974112176
Cajal-Retzius,4094,"CA1 Radiatum Giant (e)2201",4054,0.0005560140355983512,0.0019565085443929036
Cajal-Retzius,4094,"CA1 Axo-Axonic (i)2232",4036,0.000609494910102204,0.0010717971399671726
Cajal-Retzius,4094,"CA1 Basket (i)2232",4078,0.000277082918933802,0.0006228733893487402
Cajal-Retzius,4094,"CA1 Basket CCK+ (i)2232",4079,0.0005496114208857206,0.0005950720452767671
Cajal-Retzius,4094,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.000575928589628405,0.0008848192567550413
Cajal-Retzius,4094,"CA1 Interneuron Specific LM-R (i)2100",4021,0.00029654856254546225,0.00034178958307388345
Cajal-Retzius,4094,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.00031865061233271597,0.00034045586663902376
Cajal-Retzius,4094,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0004104317260364976,0.0003728694551057213
Cajal-Retzius,4094,"CA1 LMR (i)3300",4005,0.0003156968317865605,0.00037041711064549396
Cajal-Retzius,4094,"CA1 LMR Projecting (i)3300p",4004,0.0008204566235765487,0.002041301593646729
Cajal-Retzius,4094,"CA1 Neurogliaform (i)3000",4012,0.0005564476299569909,0.001192450026910231
Cajal-Retzius,4094,"CA1 Neurogliaform Projecting (i)3000p",4011,0.00044116047108500034,0.0008034267570785263
Cajal-Retzius,4094,"CA1 Oriens/Alveus (i)2233",4055,0.0003957315149178964,0.0008589245016971409
Cajal-Retzius,4094,"CA1 Perforant Path-Associated (i)3200p",4006,0.000610492554838582,0.0004331179153598771
Cajal-Retzius,4094,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0008306648947121742,0.002485984806464789
Cajal-Retzius,4094,"CA1 Quadrilaminar (i)3333",4003,0.0006213560518714134,0.0004247246432942439
Cajal-Retzius,4094,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0003199064562884324,0.0007715352119901719
Cajal-Retzius,4094,"CA1 Radial Trilaminar (i)2333",4013,0.00037441041490693383,0.0002872032864101676
"CA1 Radiatum Giant (e)2201",4054,"CA1 Pyramidal (e)2223p",4000,0.0010434635211008514,0.005525603073368421
"CA1 Radiatum Giant (e)2201",4054,"CA1 Axo-Axonic (i)2232",4036,0.00079565788498559,0.004481599345713979
"CA1 Radiatum Giant (e)2201",4054,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.00040429206318448596,0.0023669840998465346
"CA1 Radiatum Giant (e)2201",4054,"CA1 Back-Projection (i)1133p",4023,0.0007674241026942585,0.0036916500445867404
"CA1 Radiatum Giant (e)2201",4054,"CA1 Basket (i)2232",4078,0.0007347469182480415,0.0036183676783446937
"CA1 Radiatum Giant (e)2201",4054,"CA1 Basket CCK+ (i)2232",4079,0.0006379169158664544,0.0033137212340517254
"CA1 Radiatum Giant (e)2201",4054,"CA1 Horizontal Basket (i)0012",4039,0.0012886545524737336,0.004295653512257219
"CA1 Radiatum Giant (e)2201",4054,"CA1 Bistratified (i)0333",4080,0.0005575084438632638,0.0026542229303855545
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.0003669503276402253,0.001994001670275647
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific O-R (i)0102",4031,0.0005526705272962396,0.0024467993808619582
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.0002441617851801636,0.0014841332188664336
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific RO-O (i)0203",4093,0.000465292618176516,0.0027497180899806323
"CA1 Radiatum Giant (e)2201",4054,"CA1 Ivy (i)0333",4081,0.0006213597990535336,0.003626127049285164
"CA1 Radiatum Giant (e)2201",4054,"CA1 O-LM (i)1002",4069,0.0011248262882684879,0.005809740888058757
"CA1 Radiatum Giant (e)2201",4054,"CA1 Recurrent O-LM (i)1003",4089,0.0021267549892700632,0.00728675606096543
"CA1 Radiatum Giant (e)2201",4054,"CA1 O-LMR (i)1102",4087,0.0008629369462489489,0.004970180221797899
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens/Alveus (i)2233",4055,0.00048155961792750723,0.002584563553920349
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens-Bistratified (i)0103",4083,0.0004254166250965419,0.002293435570044354
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.0014202015341651109,0.005377990077832037
"CA1 Radiatum Giant (e)2201",4054,"CA1 OR-LM (i)1202",4066,0.0008253429958448022,0.004115122293597269
"CA1 Radiatum Giant (e)2201",4054,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.0004299890704221321,0.00222354388072158
"CA1 Radiatum Giant (e)2201",4054,"CA1 Quadrilaminar (i)3333",4003,0.0005169240339636394,0.0022039946227434964
"CA1 Radiatum Giant (e)2201",4054,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.00040687520181081904,0.002467254513198445
"CA1 Radiatum Giant (e)2201",4054,"CA1 SO-SO (i)0003",4033,0.001510118777937386,0.005042229328926911
"CA1 Radiatum Giant (e)2201",4054,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.00025608497489715276,0.0015958376856685258
"CA1 Radiatum Giant (e)2201",4054,"CA1 Trilaminar (i)0113p",4035,0.001634743695733465,0.005959701343338669
"CA1 Radiatum Giant (e)2201",4054,"CA1 Radial Trilaminar (i)2333",4013,0.0003956302092560371,0.0018897565743702081
"CA1 Back-Projection (i)1133p",4023,"CA1 Pyramidal (e)2223p",4000,0.012326136609863592,0.013183880566763223
"CA1 Back-Projection (i)1133p",4023,Cajal-Retzius,4094,0.0014838882413764631,0.00004074196223476708
"CA1 Back-Projection (i)1133p",4023,"CA1 Radiatum Giant (e)2201",4054,0.005450336419487001,0.009464765728111325
"CA1 Back-Projection (i)1133p",4023,"CA1 Axo-Axonic (i)2232",4036,0.012414004377938825,0.02091997907977993
"CA1 Back-Projection (i)1133p",4023,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.0019471682598972695,0.0006286762539128639
"CA1 Back-Projection (i)1133p",4023,"CA1 Back-Projection (i)1133p",4023,0.006070966159245739,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Basket (i)2232",4078,0.012018570207301571,0.01612553782949604
"CA1 Back-Projection (i)1133p",4023,"CA1 Basket CCK+ (i)2232",4079,0.012944161800456766,0.008792543858234688
"CA1 Back-Projection (i)1133p",4023,"CA1 Horizontal Basket (i)0012",4039,0.00658567348875283,0.018135545880590454
"CA1 Back-Projection (i)1133p",4023,"CA1 Bistratified (i)0333",4080,0.009164114505015086,0.011550557307264123
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.005229683072436209,0.006682224352997283
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LM-R (i)2100",4021,0.001542007780095389,0.0000327942920998047
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.0037073303568486704,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific O-R (i)0102",4031,0.0025148691091161357,0.0007267062331985932
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.010452567162204884,0.004246393360719609
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific R-O (i)0221",4091,0.004912845101955998,0.004829101951037895
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific RO-O (i)0203",4093,0.0040887785990058045,0.0049425380142555765
"CA1 Back-Projection (i)1133p",4023,"CA1 Ivy (i)0333",4081,0.008556460772340402,0.007678027055112244
"CA1 Back-Projection (i)1133p",4023,"CA1 LMR (i)3300",4005,0.0039934254678430925,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 LMR Projecting (i)3300p",4004,0.0053356970178584096,0.0062811352030527805
"CA1 Back-Projection (i)1133p",4023,"CA1 Neurogliaform (i)3000",4012,0.0029928921362164518,0.0010835864301100642
"CA1 Back-Projection (i)1133p",4023,"CA1 Neurogliaform Projecting (i)3000p",4011,0.0021557262071274508,0.0007111247611131075
"CA1 Back-Projection (i)1133p",4023,"CA1 O-LM (i)1002",4069,0.002871429796372005,0.0017099822791265676
"CA1 Back-Projection (i)1133p",4023,"CA1 Recurrent O-LM (i)1003",4089,0.005352747856986029,0.011195227144629694
"CA1 Back-Projection (i)1133p",4023,"CA1 O-LMR (i)1102",4087,0.0025252862078986027,0.0009420018016613285
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens/Alveus (i)2233",4055,0.01152382832426102,0.017876374027597137
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens-Bistratified (i)0103",4083,0.002063265371824108,0.0008319141915642678
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,0.003659676783726029,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 OR-LM (i)1202",4066,0.006661247236988799,0.008814151400059212
"CA1 Back-Projection (i)1133p",4023,"CA1 Perforant Path-Associated (i)3200p",4006,0.0051485319933547435,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Perforant Path-Associated QuadD (i)3222",4076,0.015478305668255254,0.04288951596419795
"CA1 Back-Projection (i)1133p",4023,"CA1 Quadrilaminar (i)3333",4003,0.013312963851919712,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Radiatum (i)0300",4028,0.0021752737308430303,0.0014374765194216635
"CA1 Back-Projection (i)1133p",4023,"CA1 R-Receiving Apical-Targeting (i)1300",4061,0.002684365485079332,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Schaffer Collateral-Assoc (i)2311",4015,0.0049857538411839375,0.007366943418057035
"CA1 Back-Projection (i)1133p",4023,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,0.008070197715237426,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 SO-SO (i)0003",4033,0.004361934600959905,0.0058637856376247445
"CA1 Back-Projection (i)1133p",4023,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,0.004039259214043245,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Trilaminar (i)0113p",4035,0.0038691064581649615,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Radial Trilaminar (i)2333",4013,0.011499684588083814,N/A
"CA1 Bistratified (i)0333",4080,"CA1 Pyramidal (e)2223p",4000,0.007081851322134236,0.036477654655891686
"CA1 Bistratified (i)0333",4080,"CA1 Radiatum Giant (e)2201",4054,0.003360645873328072,0.006261304431011444
"CA1 Bistratified (i)0333",4080,"CA1 Axo-Axonic (i)2232",4036,0.006844388650016242,0.03531670274592136
"CA1 Bistratified (i)0333",4080,"CA1 Horizontal Axo-Axonic (i)0012",4038,0.00149959689061685,0.0035718744968475063
"CA1 Bistratified (i)0333",4080,"CA1 Back-Projection (i)1133p",4023,0.0033877426061316163,0.013293541591262493
"CA1 Bistratified (i)0333",4080,"CA1 Basket (i)2232",4078,0.007131451065854777,0.03554202221993197
"CA1 Bistratified (i)0333",4080,"CA1 Basket CCK+ (i)2232",4079,0.0072641968222481035,0.0313590045449301
"CA1 Bistratified (i)0333",4080,"CA1 Horizontal Basket (i)0012",4039,0.005463243260790729,0.01652349071108313
"CA1 Bistratified (i)0333",4080,"CA1 Bistratified (i)0333",4080,0.007258134144151218,0.03307263644699998
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific LMO-O (i)2003",4022,0.001495063917242967,0.0036141659146054204
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific LMR-R (i)2300",4056,0.001982034213060646,0.004389626180402701
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific O-R (i)0102",4031,0.0019983123842157724,0.0037709147381689108
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,0.005503006353361317,0.0290860287065841
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific R-O (i)0221",4091,0.003440690181134909,0.016007720529859805
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific RO-O (i)0203",4093,0.004481650649199587,0.015319194130360253
"CA1 Bistratified (i)0333",4080,"CA1 Ivy (i)0333",4081,0.006295772085963436,0.027935847021408278
"CA1 Bistratified (i)0333",4080,"CA1 LMR (i)3300",4005,0.002100589264975694,0.004420753703669816
"CA1 Bistratified (i)0333",4080,"CA1 LMR Projecting (i)3300p",4004,0.002486141814895926,0.004314119830370715
"CA1 Bistratified (i)0333",4080,"CA1 O-LM (i)1002",4069,0.0023426923785961895,0.005158503292333118
"CA1 Bistratified (i)0333",4080,"CA1 Recurrent O-LM (i)1003",4089,0.004688839141140488,0.011965535746814393
