source_name,source_id,target_name,target_id,number_of_contacts_mean,number_of_contacts_stdev
"CA1 Pyramidal (e)2223p",4000,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.2760179540033247,4.386035913300371
"CA1 Pyramidal (e)2223p",4000,"CA1 Back-Projection (i)1133p",4023,3.023304713226392,4.41111504905675
"CA1 Pyramidal (e)2223p",4000,"CA1 Basket (i)2232",4078,2.919410857007348,5.843286651256471
"CA1 Pyramidal (e)2223p",4000,"CA1 Basket CCK+ (i)2232",4079,2.814965652833034,4.7492969836557695
"CA1 Pyramidal (e)2223p",4000,"CA1 Horizontal Basket (i)0012",4039,1.5668901408767342,5.1193716334561525
"CA1 Pyramidal (e)2223p",4000,"CA1 Bistratified (i)0333",4080,2.2511883603344254,4.400619543135949
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific LMO-O (i)2003",4022,1.9577481150438825,3.908287599716312
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific O-R (i)0102",4031,2.1293097579531786,2.9460913019888273
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.758839998224694,3.6140417246019636
"CA1 Pyramidal (e)2223p",4000,"CA1 Interneuron Specific RO-O (i)0203",4093,2.5103449223288052,5.327696333099079
"CA1 Pyramidal (e)2223p",4000,"CA1 Ivy (i)0333",4081,3.218282920171796,6.134920766115842
"CA1 Pyramidal (e)2223p",4000,"CA1 O-LM (i)1002",4069,5.203075260224437,9.107618688219112
"CA1 Pyramidal (e)2223p",4000,"CA1 Recurrent O-LM (i)1003",4089,3.664398223311727,10.103007275164254
"CA1 Pyramidal (e)2223p",4000,"CA1 O-LMR (i)1102",4087,4.49382883469794,8.907015469324175
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens/Alveus (i)2233",4055,2.2951442049755615,5.012777205676132
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens-Bistratified (i)0103",4083,2.160413663752535,3.774011352735539
"CA1 Pyramidal (e)2223p",4000,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,4.19601671243413,4.694769545314685
"CA1 Pyramidal (e)2223p",4000,"CA1 OR-LM (i)1202",4066,3.360748280041295,5.547832467153261
"CA1 Pyramidal (e)2223p",4000,"CA1 Perforant Path-Associated QuadD (i)3222",4076,2.051640980071831,4.352703338877674
"CA1 Pyramidal (e)2223p",4000,"CA1 Quadrilaminar (i)3333",4003,1.9818174261165211,2.508764436976998
"CA1 Pyramidal (e)2223p",4000,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,2.380834649538472,4.802104257877888
"CA1 Pyramidal (e)2223p",4000,"CA1 SO-SO (i)0003",4033,3.184506929042415,6.092765419520769
"CA1 Pyramidal (e)2223p",4000,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,1.8416487019008172,3.8784724310404104
"CA1 Pyramidal (e)2223p",4000,"CA1 Trilaminar (i)0113p",4035,4.761293306357798,5.137386979003413
"CA1 Pyramidal (e)2223p",4000,"CA1 Radial Trilaminar (i)2333",4013,1.8654354104771227,2.6979200887749295
Cajal-Retzius,4094,"CA1 Pyramidal (e)2223p",4000,3.980364054366819,4.22731790871106
Cajal-Retzius,4094,Cajal-Retzius,4094,3.897767360284974,6.189658299978829
Cajal-Retzius,4094,"CA1 Radiatum Giant (e)2201",4054,2.8491604243263016,9.601498939004674
Cajal-Retzius,4094,"CA1 Axo-Axonic (i)2232",4036,4.899448897953684,7.9616511549127456
Cajal-Retzius,4094,"CA1 Basket (i)2232",4078,4.500665190453133,9.531376173792342
Cajal-Retzius,4094,"CA1 Basket CCK+ (i)2232",4079,4.380224480623458,4.38939667313825
Cajal-Retzius,4094,"CA1 Interneuron Specific LMO-O (i)2003",4022,2.822228812107374,3.931312251966774
Cajal-Retzius,4094,"CA1 Interneuron Specific LM-R (i)2100",4021,3.0030820000810214,3.2749315465894093
Cajal-Retzius,4094,"CA1 Interneuron Specific LMR-R (i)2300",4056,2.857552910111248,2.861290836162576
Cajal-Retzius,4094,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,2.052028078174576,1.6686612855170861
Cajal-Retzius,4094,"CA1 LMR (i)3300",4005,3.655363402126548,4.066799390213165
Cajal-Retzius,4094,"CA1 LMR Projecting (i)3300p",4004,2.268602292788997,5.3913270097583075
Cajal-Retzius,4094,"CA1 Neurogliaform (i)3000",4012,9.545801288033138,20.119111702743936
Cajal-Retzius,4094,"CA1 Neurogliaform Projecting (i)3000p",4011,3.870674106118178,6.875954585984757
Cajal-Retzius,4094,"CA1 Oriens/Alveus (i)2233",4055,3.809791094628882,7.6676377338349555
Cajal-Retzius,4094,"CA1 Perforant Path-Associated (i)3200p",4006,2.7497844932341806,1.6599312765294336
Cajal-Retzius,4094,"CA1 Perforant Path-Associated QuadD (i)3222",4076,2.1401453965742245,6.23631983125569
Cajal-Retzius,4094,"CA1 Quadrilaminar (i)3333",4003,2.4603865862558774,1.4097578002348803
Cajal-Retzius,4094,"CA1 Schaffer Collateral-Assoc (i)2311",4015,2.5899900625903776,6.112148674862142
Cajal-Retzius,4094,"CA1 Radial Trilaminar (i)2333",4013,1.8450570845727938,1.236999292832141
"CA1 Radiatum Giant (e)2201",4054,"CA1 Pyramidal (e)2223p",4000,1.7339764709400582,9.114034618438694
"CA1 Radiatum Giant (e)2201",4054,"CA1 Axo-Axonic (i)2232",4036,1.5163338345284805,8.443047461510815
"CA1 Radiatum Giant (e)2201",4054,"CA1 Horizontal Axo-Axonic (i)0012",4038,1.2223964649632102,7.111523779124666
"CA1 Radiatum Giant (e)2201",4054,"CA1 Back-Projection (i)1133p",4023,1.3940222098661685,6.650250130158297
"CA1 Radiatum Giant (e)2201",4054,"CA1 Basket (i)2232",4078,1.373075545489255,6.701204732954319
"CA1 Radiatum Giant (e)2201",4054,"CA1 Basket CCK+ (i)2232",4079,1.340053040749275,6.9111383242123825
"CA1 Radiatum Giant (e)2201",4054,"CA1 Horizontal Basket (i)0012",4039,1.1484335719931975,3.7347223623413996
"CA1 Radiatum Giant (e)2201",4054,"CA1 Bistratified (i)0333",4080,1.2475426430980692,5.87840698422594
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific LMO-O (i)2003",4022,1.1767024873993033,6.308347758594098
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific O-R (i)0102",4031,1.2288022217874166,5.384771591405899
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.1289041061831817,6.823146322700846
"CA1 Radiatum Giant (e)2201",4054,"CA1 Interneuron Specific RO-O (i)0203",4093,1.263777065445809,7.385596688137561
"CA1 Radiatum Giant (e)2201",4054,"CA1 Ivy (i)0333",4081,1.3871075020791226,8.04852892385624
"CA1 Radiatum Giant (e)2201",4054,"CA1 O-LM (i)1002",4069,1.7924830762465593,9.170650192294827
"CA1 Radiatum Giant (e)2201",4054,"CA1 Recurrent O-LM (i)1003",4089,1.641924364157579,5.435879394059115
"CA1 Radiatum Giant (e)2201",4054,"CA1 O-LMR (i)1102",4087,1.6161262786950883,9.251729539406929
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens/Alveus (i)2233",4055,1.2409195548874765,6.589937393334703
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens-Bistratified (i)0103",4083,1.2130456569047445,6.489086536938137
"CA1 Radiatum Giant (e)2201",4054,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,1.6875535307975587,6.304647932625075
"CA1 Radiatum Giant (e)2201",4054,"CA1 OR-LM (i)1202",4066,1.453867699543033,7.165152941465762
"CA1 Radiatum Giant (e)2201",4054,"CA1 Perforant Path-Associated QuadD (i)3222",4076,1.1998026208867074,6.135950955990022
"CA1 Radiatum Giant (e)2201",4054,"CA1 Quadrilaminar (i)3333",4003,1.2018657888048088,5.070202540439278
"CA1 Radiatum Giant (e)2201",4054,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,1.2347170789642232,7.448196614028937
"CA1 Radiatum Giant (e)2201",4054,"CA1 SO-SO (i)0003",4033,1.505276953317718,4.870991359765151
"CA1 Radiatum Giant (e)2201",4054,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,1.1402846042677168,7.070822730262417
"CA1 Radiatum Giant (e)2201",4054,"CA1 Trilaminar (i)0113p",4035,1.8198067418262576,6.538280048084813
"CA1 Radiatum Giant (e)2201",4054,"CA1 Radial Trilaminar (i)2333",4013,1.1691176595510022,5.53740037137248
"CA1 Back-Projection (i)1133p",4023,"CA1 Pyramidal (e)2223p",4000,15.275858412592175,2.9473724349514483
"CA1 Back-Projection (i)1133p",4023,Cajal-Retzius,4094,1.803667621724679,0.0399365754020459
"CA1 Back-Projection (i)1133p",4023,"CA1 Radiatum Giant (e)2201",4054,5.647500813129238,3.8345683724073427
"CA1 Back-Projection (i)1133p",4023,"CA1 Axo-Axonic (i)2232",4036,12.682177028921819,4.040815836696672
"CA1 Back-Projection (i)1133p",4023,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.9370420884256907,0.6900240274396287
"CA1 Back-Projection (i)1133p",4023,"CA1 Back-Projection (i)1133p",4023,5.4910751806369005,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Basket (i)2232",4078,11.811281584407688,3.319922314860098
"CA1 Back-Projection (i)1133p",4023,"CA1 Basket CCK+ (i)2232",4079,9.948104534579535,1.4665339752205675
"CA1 Back-Projection (i)1133p",4023,"CA1 Horizontal Basket (i)0012",4039,2.6004502397005655,7.088003892010665
"CA1 Back-Projection (i)1133p",4023,"CA1 Bistratified (i)0333",4080,5.902320798381968,2.5960851900066957
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LMO-O (i)2003",4022,3.862398048453368,1.9208871557021552
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LM-R (i)2100",4021,1.7965122222851446,0.0270878890818791
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific LMR-R (i)2300",4056,3.1849162730161202,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific O-R (i)0102",4031,3.124922547649602,0.8174987144182713
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,4.804904211140566,0.3906784008384516
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific R-O (i)0221",4091,4.163965506227797,1.5740902483077654
"CA1 Back-Projection (i)1133p",4023,"CA1 Interneuron Specific RO-O (i)0203",4093,4.902793225476643,2.300143776878736
"CA1 Back-Projection (i)1133p",4023,"CA1 Ivy (i)0333",4081,6.5332841206816,1.394349288600839
"CA1 Back-Projection (i)1133p",4023,"CA1 LMR (i)3300",4005,3.3936658104596598,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 LMR Projecting (i)3300p",4004,3.3799636029227162,1.7616902955574227
"CA1 Back-Projection (i)1133p",4023,"CA1 Neurogliaform (i)3000",4012,5.520766109382914,1.911150938295035
"CA1 Back-Projection (i)1133p",4023,"CA1 Neurogliaform Projecting (i)3000p",4011,2.464014870453874,0.7258364932761491
"CA1 Back-Projection (i)1133p",4023,"CA1 O-LM (i)1002",4069,8.125473341838756,3.936744915741216
"CA1 Back-Projection (i)1133p",4023,"CA1 Recurrent O-LM (i)1003",4089,7.549186805911359,15.05694643017897
"CA1 Back-Projection (i)1133p",4023,"CA1 O-LMR (i)1102",4087,6.39072455646812,2.211019501307862
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens/Alveus (i)2233",4055,7.829893277826681,2.6157574183937973
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens-Bistratified (i)0103",4083,2.894295481802806,0.9051977792550235
"CA1 Back-Projection (i)1133p",4023,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,7.578288862408543,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 OR-LM (i)1202",4066,9.783769989036347,6.348473519446975
"CA1 Back-Projection (i)1133p",4023,"CA1 Perforant Path-Associated (i)3200p",4006,5.11747172355304,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Perforant Path-Associated QuadD (i)3222",4076,9.254567027510376,9.408070118152251
"CA1 Back-Projection (i)1133p",4023,"CA1 Quadrilaminar (i)3333",4003,6.605892773772278,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Radiatum (i)0300",4028,3.258498449295663,1.7602643068420543
"CA1 Back-Projection (i)1133p",4023,"CA1 R-Receiving Apical-Targeting (i)1300",4061,6.592418493091805,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Schaffer Collateral-Assoc (i)2311",4015,4.210510181810406,3.8915032938143055
"CA1 Back-Projection (i)1133p",4023,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,5.671223635268139,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 SO-SO (i)0003",4033,6.030519433175149,7.415484969508521
"CA1 Back-Projection (i)1133p",4023,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,4.100946294911505,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Trilaminar (i)0113p",4035,8.897553585489845,N/A
"CA1 Back-Projection (i)1133p",4023,"CA1 Radial Trilaminar (i)2333",4013,4.700067480316668,N/A
"CA1 Bistratified (i)0333",4080,"CA1 Pyramidal (e)2223p",4000,13.452168440607782,18.268333701869643
"CA1 Bistratified (i)0333",4080,"CA1 Radiatum Giant (e)2201",4054,5.951418910468411,10.701105074531466
"CA1 Bistratified (i)0333",4080,"CA1 Axo-Axonic (i)2232",4036,9.214772640532875,13.208075486592291
"CA1 Bistratified (i)0333",4080,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.629237378823825,6.0966439191637125
"CA1 Bistratified (i)0333",4080,"CA1 Back-Projection (i)1133p",4023,4.215778311671401,7.1380205102456
"CA1 Bistratified (i)0333",4080,"CA1 Basket (i)2232",4078,11.004856276955802,15.636992995381156
"CA1 Bistratified (i)0333",4080,"CA1 Basket CCK+ (i)2232",4079,7.231198443655505,9.311741579875182
"CA1 Bistratified (i)0333",4080,"CA1 Horizontal Basket (i)0012",4039,2.1611697571566157,6.391339920941885
"CA1 Bistratified (i)0333",4080,"CA1 Bistratified (i)0333",4080,5.340893018636754,6.81811734537528
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific LMO-O (i)2003",4022,2.304152499844385,5.249751585207391
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific LMR-R (i)2300",4056,2.8195566018835585,6.132276114347399
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific O-R (i)0102",4031,2.7113272659404046,4.9241164803213895
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,3.743280650005008,5.448867491562319
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific R-O (i)0221",4091,3.0773863510767074,6.41874449545595
"CA1 Bistratified (i)0333",4080,"CA1 Interneuron Specific RO-O (i)0203",4093,5.072038442773794,8.235010266799714
"CA1 Bistratified (i)0333",4080,"CA1 Ivy (i)0333",4081,5.397961179546962,8.248407271809155
"CA1 Bistratified (i)0333",4080,"CA1 LMR (i)3300",4005,2.834683550727893,5.846834748315637
"CA1 Bistratified (i)0333",4080,"CA1 LMR Projecting (i)3300p",4004,2.6014293833623103,4.380940402531521
"CA1 Bistratified (i)0333",4080,"CA1 O-LM (i)1002",4069,6.86629226234108,14.53502930071495
"CA1 Bistratified (i)0333",4080,"CA1 Recurrent O-LM (i)1003",4089,5.941584829625358,14.393428316755514
"CA1 Bistratified (i)0333",4080,"CA1 O-LMR (i)1102",4087,5.520382221837228,12.729739781553873
"CA1 Bistratified (i)0333",4080,"CA1 Oriens/Alveus (i)2233",4055,6.279180770528475,8.972618929718136
"CA1 Bistratified (i)0333",4080,"CA1 Oriens-Bistratified (i)0103",4083,2.571345520145837,5.566425888081022
"CA1 Bistratified (i)0333",4080,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,6.190727168711453,9.662788760223451
"CA1 Bistratified (i)0333",4080,"CA1 OR-LM (i)1202",4066,11.635952635818173,15.066145585191219
"CA1 Bistratified (i)0333",4080,"CA1 Perforant Path-Associated (i)3200p",4006,4.973523941402719,9.18050800378013
"CA1 Bistratified (i)0333",4080,"CA1 Perforant Path-Associated QuadD (i)3222",4076,9.561026059485691,15.815132969751927
"CA1 Bistratified (i)0333",4080,"CA1 Quadrilaminar (i)3333",4003,5.205313542725467,5.7345207275196115
"CA1 Bistratified (i)0333",4080,"CA1 Radiatum (i)0300",4028,4.327049783186689,7.423696996524931
"CA1 Bistratified (i)0333",4080,"CA1 R-Receiving Apical-Targeting (i)1300",4061,9.254383213039079,15.153955664574372
"CA1 Bistratified (i)0333",4080,"CA1 Schaffer Collateral-Assoc (i)2311",4015,4.7460077224903685,8.806370284376706
"CA1 Bistratified (i)0333",4080,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,4.838492961430488,6.890341658991248
"CA1 Bistratified (i)0333",4080,"CA1 SO-SO (i)0003",4033,4.861317888256282,8.960535091146744
"CA1 Bistratified (i)0333",4080,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,4.68860377307158,7.0193713706898375
"CA1 Bistratified (i)0333",4080,"CA1 Trilaminar (i)0113p",4035,7.202309470785001,10.865010688763414
"CA1 Bistratified (i)0333",4080,"CA1 Radial Trilaminar (i)2333",4013,3.642114157806282,4.447976740793451
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Axo-Axonic (i)2232",4036,4.109993879808419,18.179370093939642
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Horizontal Axo-Axonic (i)0012",4038,2.333388891349085,10.668224685916432
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Back-Projection (i)1133p",4023,3.4033057708822776,13.15521531767289
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Basket (i)2232",4078,3.274826371483535,13.015409364770234
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Basket CCK+ (i)2232",4079,3.061237787160366,12.646696604303918
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Horizontal Basket (i)0012",4039,1.9599138576765163,6.461857810327078
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Bistratified (i)0333",4080,2.513846222356638,9.712301030785847
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific LMO-O (i)2003",4022,2.0685105000779966,8.889611660875538
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific O-R (i)0102",4031,2.404915820325683,8.670933373753146
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.770017382203187,8.358244522668478
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Interneuron Specific RO-O (i)0203",4093,2.5819591397435397,11.910562431117897
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Ivy (i)0333",4081,3.3213438596786897,15.143311788113857
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 O-LM (i)1002",4069,5.808458634297462,23.889659588757212
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Recurrent O-LM (i)1003",4089,5.074771951326006,15.915531632727944
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 O-LMR (i)1102",4087,4.700354617764987,21.217368941143633
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens/Alveus (i)2233",4055,2.458689210109081,10.498728733023482
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens-Bistratified (i)0103",4083,2.2872992245552477,9.74783513812486
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Oriens-Bistratified Projecting (i)1113p",4068,5.267365479925394,16.64036075590008
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 OR-LM (i)1202",4066,3.7625110931105525,15.003403085598594
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Perforant Path-Associated QuadD (i)3222",4076,2.213795195681876,9.163963758097594
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Quadrilaminar (i)3333",4003,2.242697539542939,7.825850449456746
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,2.4022287081629363,11.317802758116914
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 SO-SO (i)0003",4033,4.180380516706905,12.228228839005386
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,1.8357866757206232,8.853416236323584
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Trilaminar (i)0113p",4035,6.100651360783595,18.67471582174896
"CA1 Interneuron Specific LMO-O (i)2003",4022,"CA1 Radial Trilaminar (i)2333",4013,2.0321061649465397,7.807842635535304
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Axo-Axonic (i)2232",4036,2.2109044208771964,2.5873400782207616
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Basket (i)2232",4078,2.9603841195130522,2.5897978270630126
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Basket CCK+ (i)2232",4079,1.8210907610158165,1.641920226355191
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Bistratified (i)0333",4080,1.4303547409763415,2.727248609607608
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific LMR-R (i)2300",4056,1.949556719107038,1.4914851236365876
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.4428896081567828,0.7470330178413334
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific R-O (i)0221",4091,1.8256064119627777,1.881794015810941
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Interneuron Specific RO-O (i)0203",4093,1.9425996009102295,2.6395625903925293
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Ivy (i)0333",4081,1.471317399628417,0.8989223460315338
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 LMR (i)3300",4005,1.7000822005974707,0.9330814001654583
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 LMR Projecting (i)3300p",4004,1.3165022804403859,0.7418618650014425
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Oriens/Alveus (i)2233",4055,1.9898126605385111,2.382285920071016
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 OR-LM (i)1202",4066,2.0336177207284267,4.02698127308683
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Perforant Path-Associated (i)3200p",4006,1.9970905159305494,0.7192463028163668
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Perforant Path-Associated QuadD (i)3222",4076,1.7594299331462606,5.148254310906209
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Quadrilaminar (i)3333",4003,1.3807925240500407,0.34973374333092555
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Radiatum (i)0300",4028,1.6344578192744388,1.5755154246246807
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 R-Receiving Apical-Targeting (i)1300",4061,2.555871231715015,0.7202558865225732
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Schaffer Collateral-Assoc (i)2311",4015,1.627194705293495,3.9564333284666797
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,1.5337413237275161,0.708539657830644
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,1.7078650077311894,0.648865711003188
"CA1 Interneuron Specific LM-R (i)2100",4021,"CA1 Radial Trilaminar (i)2333",4013,1.2070715720922927,0.3392716830821425
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Basket CCK+ (i)2232",4079,2.5425588665568606,2.046635895918147
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Bistratified (i)0333",4080,1.813825821836112,3.356048362478611
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific LMR-R (i)2300",4056,2.725625879759887,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.8269924918125258,0.5031426306149188
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific R-O (i)0221",4091,2.4832484210586108,1.1736960447750466
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Interneuron Specific RO-O (i)0203",4093,2.730189047376892,3.1504351038373968
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Ivy (i)0333",4081,1.8701027097660383,0.4140677042254753
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 LMR (i)3300",4005,2.294491134775771,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 LMR Projecting (i)3300p",4004,1.5989562123383785,0.7573747271547292
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Oriens/Alveus (i)2233",4055,2.844884948031222,3.0617326088917944
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 OR-LM (i)1202",4066,2.969958336783546,5.78265552373767
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Perforant Path-Associated (i)3200p",4006,2.8741811279275336,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Perforant Path-Associated QuadD (i)3222",4076,2.452728053281289,7.1177252811833
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Quadrilaminar (i)3333",4003,1.723931495342805,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Radiatum (i)0300",4028,2.2017260675099815,2.0012812680244165
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 R-Receiving Apical-Targeting (i)1300",4061,3.9478045709777088,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Schaffer Collateral-Assoc (i)2311",4015,2.1915068520009786,5.2321609417066295
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Schaffer Collateral-Receiving R-Targeting (i)0322",4084,1.9941557187930523,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Hippocampo-Subicular Projecting ENK+ (i)0313p",4041,2.3280949609394574,N/A
"CA1 Interneuron Specific LMR-R (i)2300",4056,"CA1 Radial Trilaminar (i)2333",4013,1.3923569493046648,N/A
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Basket CCK+ (i)2232",4079,2.4120606659922768,1.274900379928575
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Bistratified (i)0333",4080,1.8438853066273906,2.2313654219687655
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific LMR-R (i)2300",4056,1.9993396577895064,0.49812608187833907
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific O-Targeting QuadD (i)2223",4020,1.6832984122367471,0.4852465357375067
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific R-O (i)0221",4091,1.7641160843723558,0.8937743147099866
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Interneuron Specific RO-O (i)0203",4093,2.124890418119525,1.4939306220903406
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 Ivy (i)0333",4081,1.6088991465454106,0.502957177600442
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 LMR (i)3300",4005,1.9256248003110137,0.4769919045581706
"CA1 Interneuron Specific O-R (i)0102",4031,"CA1 LMR Projecting (i)3300p",4004,1.6302998563371833,0.6419209214475308
